Comment,Cluster
u people joke father deserves worst,gender
ok feminazi scum patriarchy real wage gap bullshit,gender
si let talk fave misha collins making rape gay joke,gender
rt sexist fully believe support idea gender equality woman really drive,gender
gay race aid hiv rape joke funny af,gender
man response say known outside door would dropped,gender
gay rape joke recruiting dinner felt incredibly uncomfortable especially gay man,gender
courage accept child,other_cyberbullying
court ordered stay jemimah,religion
suspicion gay worse,gender
hate rape joke hate censorship,gender
hate choose,not_cyberbullying
think virgil cancelled whatever,not_cyberbullying
think joke funny gay rape joke dumb say bad sorry delete tweet queer people think friend said funny,gender
appropriate call female co worker fucking bitch,gender
ill say wtvr fucked racist gay rape friendly disturbing joke want offends ur stupid see beauty,gender
rt always funny seeing white feminist battle black feminist expect world follow group muc,gender
called kid gay fat ugly made rape joke even continue,gender
rt threat either serious,other_cyberbullying
guess view emotional terrorism,religion
maybe 4 gay man forcefully fuck asshole bleeds come back try make joke rape,gender
rape racism joke gay bi genderfluid pan trans etc insult voluntary nudity crime,gender
people still make rape joke one still call people gay fag,gender
tell go fuck go back ignoring best,other_cyberbullying
thats broken part society cant fix,not_cyberbullying
ex showed video guy jackass talking u find rape joke funny get mean showing believed,gender
blantently used n word f slur around called gay unnatural,gender
hear friend call something gay retarded make rape suicide joke call,gender
trans ideology sexist misogynistic homophobic,gender
gay men calling woman reek gay conversion therapy,gender
rt know feminist think violence okay long victim seriously injured,gender
tell mom left money counter,other_cyberbullying
also ask sandwich,not_cyberbullying
tonight andrew hastie gay rape joke,gender
plus exposing another medium hoax bolt report podcasts,not_cyberbullying
riveting little lesson walking catwalk,not_cyberbullying
started watching,not_cyberbullying
seems great far hope gay rape joke tone series go,gender
may add use autistic gay joke insult think okay make rape joke,gender
seriously sometimes girl think properly,not_cyberbullying
rape joke vic said lesbian choose gay guy choose,gender
mainly enormous self love,gender
bc friend black doesnt give permission say racial slur,ethnicity
bc friend rape victim doesnt mean joke rape,gender
according holly geordie shore sassy halfway slut classy,gender
president would front page news day medium pursuit,not_cyberbullying
instead scandal overwhelming make page 10,not_cyberbullying
everybody get little greasy,not_cyberbullying
read first 15,not_cyberbullying
slightly amused,not_cyberbullying
gay rape cancer eye stabbing joke though,gender
rt dont need femisnn heard femists trying write book sequel called mock meningbird,gender
course answer predictable boring,not_cyberbullying
guess gay chicken make new rape joke golden st,gender
many people believing medium spout guy gon na rape man didnt realise cu medium anything throw dirt name,gender
love throw word gay make look homophobic joke,gender
rt way men think fucking stupid,other_cyberbullying
clearly product time could make rape joke like clean gay rape joke,gender
sudeep invite though,not_cyberbullying
always source oppression believer non believer,religion
boy comment journalist wanting keep church closed beneath,religion
christian woman human boss filth brushing,religion
unbiased right lie,religion
congress mukt bharat certainly happen congressman like dont change idealogies keep sounding like idiot,religion
actually dont need enemy,not_cyberbullying
white supremicists,ethnicity
wont appease throwing white supremacy,religion
hate amp want destroy israel amp jew amp know,not_cyberbullying
wen 95 ot population happy united one nation inspite diversity,religion
f u preach otherwise,religion
say ground operative islamic terrorism,religion
blame 100 islamist terrorist organization,religion
bjp guy always support bad muslim make bad stop supporting idiot,religion
idiot rakshabandhan hindu festival hindu nature protect cow,religion
gut put poster tweet muslim festival,religion
think junk u r born halala pl check ur dna bcz u people marry ur chacheri mamaeri phuphurei sister u mentain ur actual face amp lastly result halalaa,ethnicity
abdul right hv u gut say anything islamic terrorism bcz r ur com,religion
say let make white palace mosque let open hagia sophia worship muslim,religion
understand old turkey like idiot teach teach,religion
happened nyc,not_cyberbullying
muslim brotherhood president egypt removed 2013 obama,religion
restrict jihadis terrorist conspiring ghazwa e hind dar ul harb jihad hindu hindutva hindusthan humanity gt r rakshak hindu hindusthanis protect maa bharati always backstabbed aalsi laalchi secular ignorant selfish hindu gt jihadis gt eliminate,religion
penny clear example radical right wing hypocrisy,religion
mention support illegal unethical action called christian,religion
visit muslim country see woke right beheaded like 2 british girl idiot thought vacationing morocco good idea,religion
u accept godse terrorist still hypocrite,religion
islamic terrorism hindutva terrorism etc,religion
every religion,religion
russian hindu come support victim religious persecution russia hand orthodox christian radical alexander dvorkin,religion
country facing islamic terrorism,religion
israel helped u many time war,religion
muslim act like erdogan never anything wrong disgusting,religion
think kurdish brother sister idiot,religion
need really get right god stop lying true christian woman often espoused tell truth,religion
nothing worth losing soul donna,other_cyberbullying
oh look idiot doesnt want miss opportunity virtue signal call justice,other_cyberbullying
already happening illham called either right,not_cyberbullying
want public lynching stoning like muslim country,religion
prophet cuted penis,religion
islam religion terriosm,religion
biggest chutiya earth,religion
humanity call called jihad,religion
sharia taking injustice new height,religion
look democrat support cultural site never say word weekly basis church bombed christian tortured name islam,religion
wake democrat radical islam going eat alive let,religion
like protester anti caa first order idiot understand got nothing indian muslim addition idiot list,religion
