Comment,Cluster
idiot clergy dog loved hated,outlier
horrific slander wickedness,other_cyberbullying
nancy pelosi christian woman right doctored video make seem like slurred speech,religion
pray ask god forgiveness bearing false witness neighbor,outlier
saved hindu girl abducted champ,religion
sikh ally humanity,religion
said never abuse jesus amp christianity,religion
read tweet said guy spreading hatred,outlier
yes brainwashed muslim any1,outlier
dont want know,not_cyberbullying
see self accept truth,outlier
vacuous word ill informed idiot far left loon put much focus china imprisonment uyghur muslim,religion
way hyper focus israel say anti semitic deserve mp let alone shadow cabinet,outlier
bhagavad gita quran textbook instruction pick chapter quote,religion
hindu idiot like u pick choose amp quote randomly suit agenda,religion
watching muslim charlotte fight stop division guy youre fucking idiot,religion
blumenthal ever written pakistani hindu amp christian murdered muslim,religion
end farage contract give airtime idiot andrew sunday 10,outlier
30 associate last week week protest muslim taliban,religion
fake concern dog indian news channel idiot try protecting human country first muslim christian dalits butchered pure hate,religion
100years evil british amalgamation expired 2014 crime humanity planet earth plan exterminate u 100years expired walkout using fulani jihad terrorist finish,religion
see far right radical maga dummy cherry picking christian cheating win fool support,religion
cant win without cheating,outlier
u senator push measure could block israel defending terror cbn news christian american people always support israel,outlier
godless radical dems dem senator oppose israel spend eternity hell,outlier
day meant peace prayer humanity unfortunately terrorist world misinterpreting thing exact way,religion
honor right anymore,outlier
80 yr old mom proper conservative christian woman,religion
left r party nixon,religion
taught u early evil look like,outlier
islamist like blinded islamic jihad different isi terrorist evil quran divided humanity believer infidel,religion
since mohammed slave owner continued today,outlier
top oppose caa,outlier
history islamic slavery,outlier
god problem need submission,outlier
muslim enjoying right india unlike u pakistani treat ur minority denying food converting,religion
also islamic terrorism killed thousand,religion
terrorist sympathiser amp rightly deserve place prison,religion
know isi islamic,religion
posing extremist islamic nation,religion
although claim allah muslim nothing,religion
condemn isi,outlier
yes bhakt learn bhakts preparing food iftaar temple people never try learn try preach bigotry,religion
current attempt incite sikh population especially india asking commit terrorist act line islamic terrorism nobody doubt religious reason behind terrorist attack,religion
serve two purpose,outlier
first anti sikh sentiment,religion
im saying idiot demanding lbj speak every social issue vocal one,outlier
muslim china isnt lebrons fight,religion
fight champion,outlier
lbj fight world lol,outlier
mr khan r u shut ur speeking mouth antinational zamatee spreading corona u ask question whole world occupied islamic terrorism amp important question hv done nation much money donate 0 u r,religion
bc tent house,outlier
biggest sponsor islamic terrorism entire world,religion
dare touch indian else u traveling camel back drink camel urine,religion
آپکو شرم آنی چاہے non muslim idiot accused muslim know character,religion
reputation good christian woman,religion
worried husband exchanging loyalty president christian morality,religion
stand honesty transparency blood hand,outlier
help right thing,not_cyberbullying
really one successfully lobbying multiple state legislature fringe radical christian one widespread support,religion
conservative scandal dead little muslim boy beach marginalized group right taken away,religion
youre reading right fact christian woman w mormon value,religion
want decent christian woman raise child right eye lord second amendment great state south pentucky,religion
last time u gave gyan racism hope next time u speak islamic terrorism,religion
ba ye mat bolna terrorism religion,religion
mean go country get free money life council house nh etc,outlier
fit u better sympathy victim uk islamic terrorism mass rape etc,religion
ur family hacked machete lefty u wouldnt b soft shite thick u r,outlier
brainwashed,outlier
worth salt show line article impact muslim india,religion
u knowledge history terrorism world u found origin islamic terrorism given u know go read ur islamic researcher research,religion
quick link fascism muslim got double shot,religion
fucking idiot already feral right decided would good idea listen christian woman live knowing damn well peter moan half,religion
professional cry baby,outlier
focus muslim want modernise want grow progress,religion
focus ayyub mullah give power amp take power away u,not_cyberbullying
pls help amp stopnfocus idiot,not_cyberbullying
pastor kunneman wife evilgelicals amp support trump antichrist pharisee amp fake radical religious fraud,religion
read official guide christianity,religion
